121, 63, 26, 191, 191, 191
119, 63, 27, 191, 191, 191
120, 63, 27, 191, 191, 191
121, 63, 27, 191, 191, 191
122, 63, 27, 191, 191, 191
123, 63, 27, 191, 191, 191
120, 62, 28, 191, 191, 191
121, 62, 28, 191, 191, 191
122, 62, 28, 191, 191, 191
118, 63, 28, 191, 191, 191
119, 63, 28, 191, 191, 191
144, 143, 151, 191, 191, 191
143, 143, 151, 191, 191, 191
142, 143, 151, 191, 191, 191
123, 63, 28, 191, 191, 191
124, 63, 28, 191, 191, 191
119, 62, 29, 191, 191, 191
120, 62, 29, 191, 191, 191
121, 62, 29, 191, 191, 191
122, 62, 29, 191, 191, 191
123, 62, 29, 191, 191, 191
116, 63, 29, 191, 191, 191
117, 63, 29, 191, 191, 191
118, 63, 29, 191, 191, 191
141, 143, 151, 191, 191, 191
140, 143, 151, 191, 191, 191
139, 143, 151, 191, 191, 191
142, 142, 151, 191, 191, 191
124, 63, 29, 191, 191, 191
125, 63, 29, 191, 191, 191
126, 63, 29, 191, 191, 191
120, 61, 30, 191, 191, 191
121, 61, 30, 191, 191, 191
122, 61, 30, 191, 191, 191
117, 62, 30, 191, 191, 191
118, 62, 30, 191, 191, 191
119, 62, 30, 191, 191, 191
141, 142, 151, 191, 191, 191
140, 142, 151, 191, 191, 191
139, 142, 151, 191, 191, 191
123, 62, 30, 191, 191, 191
124, 62, 30, 191, 191, 191
125, 62, 30, 191, 191, 191
115, 63, 30, 191, 191, 191
116, 63, 30, 191, 191, 191
138, 142, 151, 191, 191, 191
141, 141, 151, 191, 191, 191
140, 141, 151, 191, 191, 191
139, 141, 151, 191, 191, 191
126, 63, 30, 191, 191, 191
127, 63, 30, 191, 191, 191
121, 60, 31, 191, 191, 191
118, 61, 31, 191, 191, 191
119, 61, 31, 191, 191, 191
120, 61, 31, 191, 191, 191
138, 141, 151, 191, 191, 191
122, 61, 31, 191, 191, 191
123, 61, 31, 191, 191, 191
124, 61, 31, 191, 191, 191
116, 62, 31, 191, 191, 191
117, 62, 31, 191, 191, 191
139, 140, 151, 191, 191, 191
138, 140, 151, 191, 191, 191
137, 140, 151, 191, 191, 191
138, 139, 151, 191, 191, 191
125, 62, 31, 191, 191, 191
126, 62, 31, 191, 191, 191
113, 63, 31, 191, 191, 191
114, 63, 31, 191, 191, 191
115, 63, 31, 191, 191, 191
137, 139, 151, 191, 191, 191
138, 138, 151, 191, 191, 191
137, 138, 151, 191, 191, 191
137, 137, 151, 191, 191, 191
127, 63, 31, 191, 191, 191
119, 60, 32, 191, 191, 191
120, 60, 32, 191, 191, 191
121, 60, 32, 191, 191, 191
122, 60, 32, 191, 191, 191
123, 60, 32, 191, 191, 191
117, 61, 32, 191, 191, 191
118, 61, 32, 191, 191, 191
136, 137, 151, 191, 191, 191
136, 136, 151, 191, 191, 191
135, 136, 151, 191, 191, 191
136, 135, 151, 191, 191, 191
124, 61, 32, 191, 191, 191
125, 61, 32, 191, 191, 191
114, 62, 32, 191, 191, 191
115, 62, 32, 191, 191, 191
116, 62, 32, 191, 191, 191
135, 135, 151, 191, 191, 191
135, 134, 151, 191, 191, 191
134, 134, 151, 191, 191, 191
135, 133, 151, 191, 191, 191
126, 62, 32, 191, 191, 191
127, 62, 32, 191, 191, 191
112, 63, 32, 191, 191, 191
113, 63, 32, 191, 191, 191
134, 133, 151, 191, 191, 191
134, 132, 151, 191, 191, 191
133, 131, 151, 191, 191, 191
121, 59, 33, 191, 191, 191
118, 60, 33, 191, 191, 191
119, 60, 33, 191, 191, 191
120, 60, 33, 191, 191, 191
133, 130, 151, 191, 191, 191
122, 60, 33, 191, 191, 191
123, 60, 33, 191, 191, 191
124, 60, 33, 191, 191, 191
115, 61, 33, 191, 191, 191
116, 61, 33, 191, 191, 191
117, 61, 33, 191, 191, 191
132, 130, 151, 191, 191, 191
132, 129, 151, 191, 191, 191
132, 128, 151, 191, 191, 191
131, 128, 151, 191, 191, 191
125, 61, 33, 191, 191, 191
126, 61, 33, 191, 191, 191
127, 61, 33, 191, 191, 191
112, 62, 33, 191, 191, 191
113, 62, 33, 191, 191, 191
114, 62, 33, 191, 191, 191
149, 144, 150, 191, 191, 191
148, 144, 150, 191, 191, 191
147, 144, 150, 191, 191, 191
146, 144, 150, 191, 191, 191
110, 63, 33, 191, 191, 191
111, 63, 33, 191, 191, 191
145, 144, 150, 191, 191, 191
144, 144, 150, 191, 191, 191
119, 59, 34, 191, 191, 191
120, 59, 34, 191, 191, 191
121, 59, 34, 191, 191, 191
122, 59, 34, 191, 191, 191
123, 59, 34, 191, 191, 191
116, 60, 34, 191, 191, 191
117, 60, 34, 191, 191, 191
118, 60, 34, 191, 191, 191
143, 144, 150, 191, 191, 191
142, 144, 150, 191, 191, 191
141, 144, 150, 191, 191, 191
140, 144, 150, 191, 191, 191
124, 60, 34, 191, 191, 191
125, 60, 34, 191, 191, 191
126, 60, 34, 191, 191, 191
114, 61, 34, 191, 191, 191
115, 61, 34, 191, 191, 191
139, 144, 150, 191, 191, 191
138, 144, 150, 191, 191, 191
150, 143, 150, 191, 191, 191
149, 143, 150, 191, 191, 191
127, 61, 34, 191, 191, 191
111, 62, 34, 191, 191, 191
112, 62, 34, 191, 191, 191
113, 62, 34, 191, 191, 191
148, 143, 150, 191, 191, 191
147, 143, 150, 191, 191, 191
146, 143, 150, 191, 191, 191
108, 63, 34, 191, 191, 191
109, 63, 34, 191, 191, 191
110, 63, 34, 191, 191, 191
145, 143, 150, 191, 191, 191
138, 143, 150, 191, 191, 191
120, 58, 35, 191, 191, 191
121, 58, 35, 191, 191, 191
122, 58, 35, 191, 191, 191
118, 59, 35, 191, 191, 191
119, 59, 35, 191, 191, 191
146, 142, 150, 191, 191, 191
145, 142, 150, 191, 191, 191
144, 142, 150, 191, 191, 191
123, 59, 35, 191, 191, 191
124, 59, 35, 191, 191, 191
115, 60, 35, 191, 191, 191
116, 60, 35, 191, 191, 191
117, 60, 35, 191, 191, 191
143, 142, 150, 191, 191, 191
137, 142, 150, 191, 191, 191
125, 60, 35, 191, 191, 191
126, 60, 35, 191, 191, 191
127, 60, 35, 191, 191, 191
112, 61, 35, 191, 191, 191
113, 61, 35, 191, 191, 191
114, 61, 35, 191, 191, 191
145, 141, 150, 191, 191, 191
144, 141, 150, 191, 191, 191
143, 141, 150, 191, 191, 191
142, 141, 150, 191, 191, 191
110, 62, 35, 191, 191, 191
111, 62, 35, 191, 191, 191
137, 141, 150, 191, 191, 191
142, 140, 150, 191, 191, 191
107, 63, 35, 191, 191, 191
108, 63, 35, 191, 191, 191
109, 63, 35, 191, 191, 191
141, 140, 150, 191, 191, 191
118, 58, 36, 191, 191, 191
119, 58, 36, 191, 191, 191
120, 58, 36, 191, 191, 191
121, 58, 36, 191, 191, 191
122, 58, 36, 191, 191, 191
123, 58, 36, 191, 191, 191
124, 58, 36, 191, 191, 191
116, 59, 36, 191, 191, 191
117, 59, 36, 191, 191, 191
140, 140, 150, 191, 191, 191
137, 140, 150, 191, 191, 191
140, 139, 150, 191, 191, 191
139, 139, 150, 191, 191, 191
125, 59, 36, 191, 191, 191
126, 59, 36, 191, 191, 191
113, 60, 36, 191, 191, 191
114, 60, 36, 191, 191, 191
115, 60, 36, 191, 191, 191
136, 139, 150, 191, 191, 191
139, 138, 150, 191, 191, 191
136, 138, 150, 191, 191, 191
139, 137, 150, 191, 191, 191
127, 60, 36, 191, 191, 191
110, 61, 36, 191, 191, 191
111, 61, 36, 191, 191, 191
112, 61, 36, 191, 191, 191
138, 137, 150, 191, 191, 191
135, 137, 150, 191, 191, 191
107, 62, 36, 191, 191, 191
108, 62, 36, 191, 191, 191
109, 62, 36, 191, 191, 191
138, 136, 150, 191, 191, 191
137, 136, 150, 191, 191, 191
105, 63, 36, 191, 191, 191
106, 63, 36, 191, 191, 191
135, 136, 150, 191, 191, 191
137, 135, 150, 191, 191, 191
120, 57, 37, 191, 191, 191
121, 57, 37, 191, 191, 191
122, 57, 37, 191, 191, 191
117, 58, 37, 191, 191, 191
118, 58, 37, 191, 191, 191
119, 58, 37, 191, 191, 191
134, 135, 150, 191, 191, 191
137, 134, 150, 191, 191, 191
123, 58, 37, 191, 191, 191
124, 58, 37, 191, 191, 191
125, 58, 37, 191, 191, 191
114, 59, 37, 191, 191, 191
115, 59, 37, 191, 191, 191
116, 59, 37, 191, 191, 191
136, 134, 150, 191, 191, 191
134, 134, 150, 191, 191, 191
136, 133, 150, 191, 191, 191
133, 133, 150, 191, 191, 191
126, 59, 37, 191, 191, 191
127, 59, 37, 191, 191, 191
112, 60, 37, 191, 191, 191
113, 60, 37, 191, 191, 191
136, 132, 150, 191, 191, 191
135, 132, 150, 191, 191, 191
133, 132, 150, 191, 191, 191
109, 61, 37, 191, 191, 191
110, 61, 37, 191, 191, 191
111, 61, 37, 191, 191, 191
135, 131, 150, 191, 191, 191
106, 62, 37, 191, 191, 191
107, 62, 37, 191, 191, 191
108, 62, 37, 191, 191, 191
134, 131, 150, 191, 191, 191
132, 131, 150, 191, 191, 191
104, 63, 37, 191, 191, 191
105, 63, 37, 191, 191, 191
135, 130, 150, 191, 191, 191
134, 130, 150, 191, 191, 191
